"prob.shock","innov","type","data.id","gel","gew","intra.ranks","ranks","crossclass","crossclass.shocked","rmse","T..24","T..23","T..22","T..21","T..20","T..19","T..18","T..17","T..16","T..15","T..14","T..13","T..12","T..11","T..10","T..9","T..8","T..7","T..6","T..5","T..4","T..3","T..2","T..1","T.0","T.1","T.2","T.3","T.4","T.5","T.6","T.7","T.8","T.9","T.10","T.11","T.12","T.13","T.14","T.15","T.16","T.17","T.18","T.19","T.20","T.21","T.22","T.23","T.24"
0.1,0.01,"dynamic",377,0,0.106,0.588571428571429,0.761632653061225,0.943151382101549,0.902305159165752,0.57977844865133,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.714285714285714,0.714285714285714,0.75,0.75,0.866666666666667,0.9,0.884615384615385,0.818181818181818,0.914893617021277,0.896551724137931,0.960526315789474,0.934782608695652,0.900900900900901,0.927536231884058,0.94478527607362,0.867403314917127,0.863247863247863,0.937853107344633,0.891025641025641,0.884615384615385,0.914285714285714,0.885057471264368,0.882352941176471,0.823529411764706,0.82051282051282,0.766666666666667,0.875,0.80952380952381,0.833333333333333,0.882352941176471,0.882352941176471,0.785714285714286,0.769230769230769,0.692307692307692,0.636363636363636,0.555555555555556,0.666666666666667,0.714285714285714,0.714285714285714,0.833333333333333,0.833333333333333
0.01,0.1,"static",360,0,0.057,0.350204081632653,0.704489795918367,0.911758986861856,0.912698412698413,0.715248720639031,0.866666666666667,0.733333333333333,0.866666666666667,1,0.733333333333333,1,0.875,0.875,0.9375,0.8125,0.941176470588235,0.941176470588235,0.941176470588235,0.944444444444444,1,1,0.789473684210526,0.95,0.952380952380952,0.91304347826087,0.869565217391304,0.916666666666667,1,0.88,0.892857142857143,0.875,0.875,0.909090909090909,0.863636363636364,0.952380952380952,0.941176470588235,1,1,0.923076923076923,0.923076923076923,1,1,0.846153846153846,1,1,0.818181818181818,0.727272727272727,0.909090909090909,0.8,0.875,0.5,0.8,0.8,0.8
0.01,0.1,"mixed",361,0,0.0804,0.408979591836735,0.799183673469388,0.910549401524478,0.869158878504673,0.240107915765676,0.636363636363636,0.545454545454545,0.583333333333333,0.666666666666667,0.75,0.75,0.916666666666667,0.833333333333333,0.615384615384615,0.571428571428571,0.6,0.5625,0.75,0.75,0.764705882352941,0.764705882352941,0.789473684210526,0.85,0.857142857142857,0.80952380952381,0.666666666666667,0.571428571428571,0.619047619047619,0.681818181818182,0.5,0.523809523809524,0.476190476190476,0.571428571428571,0.55,0.45,0.368421052631579,0.333333333333333,0.3125,0.4375,0.5,0.642857142857143,0.571428571428571,0.416666666666667,0.636363636363636,0.454545454545455,0.4,0.333333333333333,0.222222222222222,0.428571428571429,0.285714285714286,0.428571428571429,0.285714285714286,0.666666666666667,0.5
0.01,0.1,"dynamic",352,0,0.2914,0.338775510204082,0.639183673469388,0.810402288543989,0.75,0.236618130220777,0.7,0.7,0.9,0.9,0.9,0.8,0.8,0.7,0.727272727272727,0.727272727272727,0.818181818181818,0.75,0.769230769230769,0.769230769230769,0.714285714285714,0.714285714285714,0.666666666666667,0.733333333333333,0.733333333333333,0.666666666666667,0.75,0.7,0.619047619047619,0.545454545454545,0.636363636363636,0.727272727272727,0.80952380952381,0.85,0.842105263157895,0.888888888888889,0.833333333333333,0.888888888888889,0.888888888888889,0.875,0.9375,1,0.933333333333333,0.933333333333333,0.933333333333333,0.846153846153846,0.916666666666667,0.9,1,1,1,1,1,1,1
0.1,0.01,"dynamic",396,0,0.0744,0.289795918367347,0.510204081632653,0.961254987698142,0.95040369088812,0.488099481431669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98780487804878,0.930693069306931,0.918032786885246,0.878205128205128,0.819767441860465,0.79372197309417,0.903614457831325,0.926666666666667,0.950413223140496,0.96969696969697,0.9625,0.985507246376812,0.982758620689655,0.956521739130435,0.975609756097561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.1,0.01,"static",386,0,0.0682,0.531428571428571,0.706122448979592,0.891961726069857,0.88,0.72245258073566,0.8,1,0.8,1,1,1,1,0.888888888888889,1,0.909090909090909,0.833333333333333,0.933333333333333,0.952380952380952,0.928571428571429,0.942857142857143,0.948717948717949,0.91304347826087,0.946428571428571,0.927536231884058,0.965116279069767,0.933962264150943,0.918032786885246,0.967948717948718,0.959770114942529,0.958333333333333,0.953488372093023,0.961783439490446,0.984126984126984,0.963302752293578,0.96551724137931,0.971830985915493,0.948275862068966,1,0.973684210526316,1,0.925925925925926,0.952380952380952,1,0.933333333333333,0.923076923076923,1,1,1,1,1,1,1,1,1
0.1,0.05,"static",402,0,0.0644,0.518367346938776,0.637551020408163,0.865276918828203,0.874444444444444,0.818151572002004,1,1,1,1,0.5,1,0.777777777777778,0.9,1,1,0.8125,0.944444444444444,0.947368421052632,0.791666666666667,0.96551724137931,0.944444444444444,0.933333333333333,0.96551724137931,0.944444444444444,0.945054945054945,0.917431192660551,0.911290322580645,0.961538461538462,0.943181818181818,0.954356846473029,0.947674418604651,0.974193548387097,0.967213114754098,0.943396226415094,0.967391304347826,0.91025641025641,0.967741935483871,0.826086956521739,0.947368421052632,0.967741935483871,0.96,0.95,0.944444444444444,0.875,0.846153846153846,0.909090909090909,1,1,0.875,1,0.666666666666667,1,1,1
0.1,0.01,"robust",160,0,0.2882,0.616326530612245,0.77469387755102,0.958387275479265,0.966421825813221,0.414308687297374,1,1,1,1,1,1,1,0.857142857142857,0.875,0.875,0.909090909090909,1,0.933333333333333,1,1,1,0.976190476190476,0.979591836734694,0.984126984126984,0.976470588235294,0.980952380952381,0.971014492753623,0.98159509202454,0.967914438502674,0.953846153846154,0.983606557377049,0.9875,0.985401459854015,0.980769230769231,0.963855421686747,0.984126984126984,0.96,0.955555555555556,0.945945945945946,0.916666666666667,0.894736842105263,0.882352941176471,0.928571428571429,0.923076923076923,0.909090909090909,0.857142857142857,0.833333333333333,0.8,0.8,0.8,1,1,1,1
0,0.01,"mixed",235,0,0.0646,0.0693877551020408,0.813877551020408,0.964076991515503,NA,0.188095606069623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.1,"dynamic",443,0,0.0224,0.606530612244898,0.740408163265306,0.895950261439996,0.889265536723164,0.573688348511165,0.833333333333333,1,1,0.875,0.75,0.777777777777778,0.777777777777778,0.818181818181818,0.545454545454545,0.714285714285714,0.75,0.941176470588235,0.95,0.818181818181818,0.892857142857143,0.771428571428571,0.767441860465116,0.786885245901639,0.8,0.774193548387097,0.826086956521739,0.817518248175182,0.819875776397516,0.789772727272727,0.79372197309417,0.822485207100592,0.801282051282051,0.803030303030303,0.745454545454545,0.733333333333333,0.720588235294118,0.696428571428571,0.604651162790698,0.727272727272727,0.708333333333333,0.647058823529412,0.75,0.833333333333333,0.833333333333333,0.7,0.625,0.571428571428571,0.571428571428571,0.285714285714286,0.333333333333333,0.4,0.4,0.4,0.333333333333333
