year,count,cowcode,Static_median,Static_975,Static_025,Dynamic_median,Dynamic_975,Dynamic_025,Robust_median,Robust_975,Robust_025,UDS_mean,UDS_sd,UDS_median,UDS_025,UDS_975
1969,Iran,630,-1.260007639,-0.456959276,-2.063235373,-1.892628337,-1.550753053,-2.282718847,-2.554597503,-2.298365051,-2.883265147,-1.235793521,0.278310684,-1.228100841,-1.791929793,-0.715551359
1969,Iraq,645,-1.080920857,-0.545463778,-1.701612171,-1.009052,-0.72577542,-1.308062339,-1.562626734,-1.296744671,-1.832459567,-1.136834686,0.27974991,-1.130619477,-1.689562529,-0.604898377
1969,Ireland,205,1.252693578,1.905027879,0.764061825,1.783414231,2.229366899,1.40192314,2.672550281,3.139722484,2.22751504,1.274776986,0.281251804,1.266184506,0.769795745,1.848541995
1969,Israel,666,0.936060822,1.359825789,0.535992483,1.191184456,1.477403264,0.918908703,1.80639143,2.037647099,1.542956251,0.92128194,0.225133193,0.919429416,0.494256059,1.37278923
1969,Italy,325,1.515168812,2.203298469,0.890352228,2.726098713,3.263977441,2.222423764,3.7794936,4.326555057,3.263172586,1.503076103,0.32071836,1.496819235,0.902056093,2.166873694
1969,Jamaica,51,1.097295218,1.786325282,0.544724416,1.566218682,1.96084688,1.23769185,2.206783472,2.581985532,1.913760789,1.055779383,0.257740363,1.051114493,0.580702536,1.579030087
1969,Japan,740,1.020408038,1.544721179,0.561191804,1.665075983,2.087237844,1.302353398,2.543606433,3.010933119,2.107238144,1.033270169,0.264235887,1.023502694,0.539515543,1.575170237
1969,Jordan,663,-1.135030776,-0.568719701,-1.662852409,-1.507305449,-1.216039632,-1.820585018,-2.192825704,-1.946138217,-2.451283205,-1.132441714,0.265348064,-1.128383954,-1.664916707,-0.620058778
1969,Kenya,501,-0.681589964,-0.238888726,-1.195805383,-0.733868002,-0.461892899,-1.01006461,-1.466592892,-1.237512809,-1.765507101,-0.73524121,0.243403767,-0.72728711,-1.219929981,-0.275806609
1969,Korea North,731,-1.132203755,-0.567730811,-1.648909844,-1.482291202,-1.191451485,-1.800739217,-2.160004024,-1.923933545,-2.427163623,-1.140167911,0.265071598,-1.137191337,-1.663263027,-0.629477295
1969,Korea South,732,-0.096391155,0.230104729,-0.445204606,-0.061202109,0.164323384,-0.310799098,0.039004713,0.191697173,-0.119417363,-0.094387909,0.177751031,-0.08980881,-0.451612149,0.247174011
1969,Kuwait,690,-1.13336417,-0.578046376,-1.680090722,-1.452482165,-1.163826039,-1.770930387,-2.115807725,-1.897663497,-2.364863942,-1.13608014,0.266998295,-1.135992598,-1.668501686,-0.620845551
1969,Laos,812,-0.432085764,-0.072463109,-0.930650835,-0.277883337,-0.05843943,-0.52433712,-0.363673141,-0.195301937,-0.539534351,-0.495774998,0.215784147,-0.491516533,-0.935307063,-0.089636143
1969,Lebanon,660,0.236988933,0.565602368,-0.061280121,0.097645828,0.350167029,-0.130814275,-0.044503293,0.114825738,-0.212691529,0.208975275,0.166268538,0.206196486,-0.109280527,0.53844643
1969,Lesotho,570,0.269596944,0.588507681,-0.046913912,0.046514517,0.370729693,-0.278792469,1.589864816,1.843184538,1.381315437,0.274722319,0.1656364,0.273884231,-0.050075326,0.601956955
1969,Liberia,450,-0.642222115,-0.249690134,-1.108852191,-0.710563553,-0.475675767,-0.965798868,-1.219144274,-1.031590557,-1.405295737,-0.712780082,0.237335336,-0.70807499,-1.18621824,-0.257046645
1969,Libya,620,-1.080311247,-0.522784293,-1.695324366,-1.039129501,-0.765177207,-1.347433841,-1.631935752,-1.356379236,-1.876072975,-1.137830311,0.282690092,-1.130272556,-1.702891796,-0.594040149
1969,Luxembourg,212,1.52078742,2.155880061,0.901410034,2.371085597,2.859187503,1.910463561,3.477743054,3.997529606,3.016522889,1.578340683,0.321234508,1.572065888,0.965267721,2.228795864
1969,Madagascar,580,0.043136132,0.407450481,-0.322570107,-0.212133837,0.02425587,-0.437531739,-0.498378516,-0.340078364,-0.665355585,0.044762727,0.176804724,0.046895335,-0.301015446,0.386399891
1969,Malawi,553,-1.130004,-0.545369101,-1.691155812,-1.486926033,-1.194047059,-1.806010395,-2.172157254,-1.927811563,-2.433857407,-1.136474793,0.2649524,-1.134466458,-1.662142457,-0.63027566
1969,Malaysia,820,-0.163259989,0.165043521,-0.546261348,0.09146587,0.36306794,-0.159049563,-0.202764836,-0.042189469,-0.364153641,-0.229120251,0.188713415,-0.226823123,-0.604591193,0.132055801
1969,Maldives,781,-0.449714153,0.115431401,-1.21661313,-0.569332973,-0.160212865,-1.010707318,-0.78205864,-0.326588383,-1.287525446,-0.512047709,0.333503714,-0.499551962,-1.216648145,0.082155083
1969,Mali,432,-1.073100993,-0.556840112,-1.678667807,-1.056435442,-0.76892536,-1.361141499,-1.641065161,-1.372788233,-1.877450591,-1.132518795,0.275814932,-1.126220464,-1.685574034,-0.599198462
1969,Malta,338,1.113944268,1.796884213,0.513570346,1.809489857,2.279741396,1.370868209,2.770499497,3.269904162,2.273766622,1.1499968,0.329248791,1.139782239,0.521158165,1.825056577
1969,Mauritania,435,-0.810189396,-0.354491357,-1.30320314,-0.980379202,-0.704847114,-1.287157565,-1.570619283,-1.31198829,-1.828787457,-0.849086177,0.254519836,-0.846817839,-1.37433728,-0.365556721
1969,Mauritius,590,0.676522025,1.09538792,0.259097065,1.067657122,1.349017287,0.795101327,1.678380818,1.948640548,1.433211383,0.669638692,0.229293958,0.663942737,0.233743413,1.128983623
1969,Mexico,70,-0.479609488,-0.092935233,-0.948406579,-0.676688424,-0.429795268,-0.921651036,-1.207875785,-1.017620037,-1.392990031,-0.524681249,0.214064541,-0.518604651,-0.97374439,-0.113228296
1969,Mongolia,712,-0.807433524,-0.336818062,-1.304501056,-0.990711719,-0.704823171,-1.288570061,-1.597718267,-1.33001057,-1.84793246,-0.848175562,0.253811343,-0.840057373,-1.364094863,-0.381130203
1969,Morocco,600,-1.462592877,-0.914685693,-2.04748852,-1.538056287,-1.242130926,-1.861970289,-2.201192961,-1.948905876,-2.460565288,-1.466161884,0.289161138,-1.463812924,-2.030313427,-0.914785252
1969,Myanmar (Burma),775,-1.079381503,-0.531650369,-1.717548258,-1.061726687,-0.766728297,-1.353732409,-1.614310747,-1.338589716,-1.860763233,-1.129500421,0.279807895,-1.123437709,-1.691505105,-0.598485918
1969,Nepal,790,-1.129556211,-0.56456063,-1.645652324,-1.485557007,-1.190353649,-1.809375703,-2.168659064,-1.933034035,-2.425229396,-1.138876491,0.265917526,-1.14035399,-1.66597761,-0.62662736
1969,Netherlands,210,2.013125596,3.07896565,1.28062757,3.215248755,3.840791992,2.633071197,4.744094291,5.593923555,4.070897638,2.042081045,0.476165169,1.988412769,1.261708165,3.160778292
1969,New Zealand,920,1.364751788,2.003227339,0.862407867,2.148588154,2.63242755,1.711379324,3.271835404,3.785062476,2.779822754,1.401653999,0.296645587,1.388203453,0.855326601,2.023476251
1969,Nicaragua,93,-0.498324169,-0.084738518,-1.064760212,-1.176624098,-0.910307479,-1.441589428,-1.897620691,-1.692655812,-2.096107417,-0.59656894,0.202327805,-0.587736566,-1.019953268,-0.218272355
1969,Niger,436,-0.807968755,-0.363792018,-1.305885264,-0.986046547,-0.707373318,-1.266735223,-1.587295851,-1.327436675,-1.834867641,-0.855340618,0.258337177,-0.848653682,-1.379040134,-0.37357232
1969,Nigeria,475,-1.076422849,-0.531315115,-1.700642023,-1.022923599,-0.743873555,-1.323142616,-1.625526344,-1.35917337,-1.876251801,-1.129614741,0.284535475,-1.126245575,-1.695567151,-0.593700977
1969,Norway,385,1.566032836,2.20585067,1.030270212,2.467961815,2.990280393,1.998113095,3.749323278,4.542076997,3.054129215,1.585788427,0.3233737,1.571260801,0.97709831,2.252427446
1969,Oman,698,-1.838088721,-1.05767193,-2.880508644,-2.145386113,-1.72599392,-2.670027888,-2.73144328,-2.384981761,-3.284929466,-1.873771379,0.491249729,-1.829993524,-2.982781664,-1.059668941
1969,Pakistan,770,-0.256213856,0.043501132,-0.646634473,-0.192662612,0.031385974,-0.426849999,-0.226667606,-0.074439817,-0.388776378,-0.364413779,0.182357729,-0.358758105,-0.734439132,-0.012297129
1969,Panama,95,-1.082178581,-0.54236841,-1.672928517,-0.888881698,-0.621062669,-1.183103779,-1.595811133,-1.320225549,-1.859162351,-1.139178709,0.279753676,-1.142187918,-1.689519928,-0.596355619
1969,Paraguay,150,-0.581606026,-0.111419148,-1.137895552,-1.193638053,-0.927784928,-1.469788986,-1.899687046,-1.699751832,-2.091786334,-0.667018472,0.215107241,-0.661126191,-1.112680423,-0.263840707
1969,Peru,135,-1.082704932,-0.55047776,-1.685035962,-0.849275592,-0.568048716,-1.131854778,-1.583311426,-1.312146638,-1.854226628,-1.132339009,0.286065534,-1.12618584,-1.717320832,-0.585179742
1969,Philippines,840,0.111791962,0.414665159,-0.184580299,0.038006599,0.28026626,-0.187701586,-0.053725379,0.10708637,-0.227474686,0.092344164,0.168620075,0.091380457,-0.240075306,0.423513722
1969,Poland,290,-0.808603227,-0.355852166,-1.30339328,-1.010033071,-0.719544376,-1.307910924,-1.602266118,-1.326654377,-1.859487813,-0.84686214,0.261284363,-0.840993772,-1.37460847,-0.353421699
1969,Portugal,235,-1.134204424,-0.561958483,-1.659561315,-1.4907437,-1.195795702,-1.814192816,-2.172083084,-1.93223115,-2.425430521,-1.139817177,0.270774894,-1.134910255,-1.671349653,-0.617710655
1969,Romania,360,-0.807759894,-0.373583976,-1.289671689,-0.987403879,-0.708791709,-1.27708663,-1.591378892,-1.327465831,-1.84766395,-0.845147271,0.256426555,-0.842512972,-1.367315081,-0.361296807
1969,Russia (USSR),365,-0.957404873,-0.472285356,-1.482113674,-1.036161024,-0.742801978,-1.328948069,-1.626892715,-1.344703702,-1.868923,-0.983818646,0.263570146,-0.97920047,-1.5247156,-0.486267475
1969,Rwanda,517,-0.583288713,-0.202740323,-1.057641052,-0.603389635,-0.383271047,-0.863469855,-1.026160569,-0.853659612,-1.194624056,-0.658781012,0.230635257,-0.649610464,-1.134162233,-0.229950489
1969,Saudi Arabia,670,-1.973837777,-1.256710363,-3.023040605,-2.340650627,-1.841166937,-2.905413606,-3.113270833,-2.592001195,-3.953019126,-1.997824636,0.457214828,-1.946369996,-3.047383072,-1.238733873
1969,Senegal,433,-0.81037802,-0.322679004,-1.342782407,-0.974791872,-0.698791826,-1.288108145,-1.546911785,-1.287083067,-1.817673344,-0.852049552,0.25282623,-0.84953777,-1.357866706,-0.366774042
1969,Sierra Leone,451,0.044915394,0.326492377,-0.249004067,-0.096470936,0.123137158,-0.319304876,-0.203347779,-0.050513926,-0.361600596,-0.005310993,0.171249074,-0.005427404,-0.33759113,0.330094828
1969,Singapore,830,-0.176382385,0.142995218,-0.525007558,-0.308325694,-0.081332864,-0.542254192,-0.625287983,-0.467377151,-0.785244745,-0.231435995,0.178485055,-0.229044126,-0.586733723,0.104920037
1969,Somalia,520,-1.082563161,-0.53702329,-1.726407538,-0.518156778,-0.208598987,-0.812390927,-1.614780799,-1.32753731,-1.874888771,-1.129141723,0.272225958,-1.124802721,-1.666312312,-0.598768987
1969,South Africa,560,-0.274646226,0.066191119,-0.739140075,-0.050111574,0.182961595,-0.306570482,0.166745667,0.3436189,-0.01201747,-0.33368886,0.197893511,-0.326019817,-0.740665666,0.026106831
1969,Spain,230,-0.949412256,-0.447991488,-1.460328635,-1.036330896,-0.755697008,-1.333919348,-1.622125592,-1.34696914,-1.864586989,-0.972662928,0.262412371,-0.965443939,-1.494382729,-0.461558682
1969,Sri Lanka,780,0.799155548,1.290931836,0.404379381,0.696201699,0.972086725,0.439646987,0.985356034,1.169104292,0.787635678,0.825264353,0.215238336,0.817804307,0.411848767,1.270031224
1969,Sudan,625,-0.547222958,-0.099831789,-1.294359862,-0.130297756,0.100351152,-0.374015988,-0.108435044,0.063999353,-0.288081449,-0.640465315,0.229266678,-0.633425113,-1.099791534,-0.204092775
1969,Swaziland,572,-0.274179383,0.103675787,-0.723221495,-0.235735915,-0.000705265,-0.464773366,-0.354956389,-0.18727761,-0.529544433,-0.340234724,0.226744831,-0.336192578,-0.808209859,0.094423315
1969,Sweden,380,1.560646148,2.194033742,1.030286517,2.443288579,2.954688982,2.002842648,3.73945441,4.650865023,2.972493889,1.577196572,0.32269242,1.566888241,0.983273911,2.237124702
1969,Switzerland,225,0.933471914,1.428278608,0.503080922,1.918879915,2.408293897,1.484263379,2.379163408,3.036859148,1.978712124,0.951929634,0.246926168,0.944181977,0.500802222,1.465712984
1969,Syria,652,-1.084102257,-0.532929687,-1.712646118,-1.199862238,-0.924278814,-1.510936139,-1.744286603,-1.472371734,-1.953307013,-1.132300182,0.276969403,-1.13615398,-1.686636542,-0.589985993
1969,Taiwan,713,-1.079976356,-0.509410495,-1.663803881,-1.266183907,-1.013285734,-1.538157148,-1.912045109,-1.700796489,-2.107015494,-1.099129121,0.300099211,-1.093173045,-1.695762775,-0.524391999
1969,Tanzania,510,-0.543034173,-0.163939194,-0.990741882,-0.687413844,-0.453463598,-0.931461486,-1.209723989,-1.019702044,-1.398073178,-0.603417205,0.225255145,-0.59226646,-1.068933859,-0.189674896
1969,Thailand,800,-0.298868376,0.026680347,-0.740620365,-0.348606164,-0.095738257,-0.649359287,-0.116820696,0.050737222,-0.286012893,-0.371730682,0.202087396,-0.369096567,-0.773595539,0.009039188
1969,Togo,461,-1.078240153,-0.528145938,-1.717769241,-1.037981074,-0.74576982,-1.334375537,-1.580589455,-1.317079252,-1.835486219,-1.129275007,0.281580274,-1.121805042,-1.704882904,-0.605020766
1969,Trinidad,52,0.705091292,1.180124802,0.339909986,0.807221673,1.082584529,0.551427648,1.303277024,1.552429839,1.03070486,0.768076158,0.209712893,0.761174779,0.374975818,1.197670318
1969,Tunisia,616,-1.135923332,-0.564785908,-1.655885054,-1.425265037,-1.143661535,-1.740861695,-2.08423102,-1.862778498,-2.343431603,-1.135412802,0.269632507,-1.134678287,-1.668390551,-0.609919179
1969,Turkey,640,0.614918823,1.007472552,0.277890333,0.721960354,0.973865736,0.481144083,1.28054803,1.539223836,1.0157259,0.619242715,0.207042191,0.612673743,0.231264481,1.044465898
1969,Uganda,500,-0.682800314,-0.238680153,-1.186949444,-0.851874282,-0.588180874,-1.150528703,-1.427137683,-1.219411013,-1.708497239,-0.727361913,0.236887863,-0.717687004,-1.223663216,-0.282912875
1969,United Kingdom,200,1.145239138,1.655385844,0.68331522,1.764687134,2.190312455,1.379614963,2.777247135,3.239293285,2.325979991,1.14883768,0.272871322,1.137901204,0.639918108,1.724200611
1969,United States,2,1.370436167,2.003142201,0.865779522,1.811205381,2.257423549,1.408741223,2.644986996,3.113358838,2.208951603,1.410221858,0.300498907,1.39586289,0.85003272,2.028091114
1969,Uruguay,165,0.878059076,1.383465806,0.483366955,0.799929581,1.05728396,0.54599123,1.342583603,1.576626681,1.072899596,0.910702309,0.225729757,0.906942936,0.482499477,1.358619007
1969,Venezuela,101,0.939028204,1.353239017,0.536237386,0.98858093,1.258614155,0.720111384,1.67334271,1.9624299,1.415322228,0.933956195,0.222979026,0.927737709,0.521948009,1.393091721
1969,Vietnam North,816,-0.802397812,-0.368108299,-1.281386768,-1.081965021,-0.80474019,-1.370015979,-1.733987953,-1.470786821,-1.941990519,-0.84375416,0.256415699,-0.834157347,-1.373250746,-0.366578701
1969,Vietnam South,817,-0.176182668,0.350200475,-0.873451019,-0.404810549,-0.04207331,-0.801064095,-0.724159932,-0.372225157,-1.067776733,-0.235068636,0.28155484,-0.219876317,-0.822426211,0.274150393
1969,Western Samoa,990,-0.455405449,0.078834849,-1.174968888,-0.562460508,-0.148368741,-1.02102743,-0.659891721,-0.218654074,-1.204819899,-0.511031416,0.332162009,-0.495015318,-1.216624385,0.106745615
1969,Yemen North,678,-0.622998695,-0.202790696,-1.18549221,-0.486652537,-0.254496488,-0.733256203,-0.763516934,-0.594596687,-0.930616336,-0.69582758,0.23039928,-0.691607708,-1.164662701,-0.264126236
1969,Yemen South,680,-0.775402887,-0.286235427,-1.479034073,-0.652032343,-0.417843991,-0.912162515,-1.058533071,-0.882776657,-1.228537251,-0.889341058,0.254137914,-0.888697816,-1.397868416,-0.410529006
1969,Yugoslavia (Serbia),345,-0.680114238,-0.25383105,-1.163803603,-0.942806311,-0.665118331,-1.237580742,-1.526997075,-1.284655383,-1.797957762,-0.724484017,0.244850441,-0.719462864,-1.226265403,-0.262637886
1969,Zambia,551,-0.064828,0.225381435,-0.357768564,-0.170291148,0.053163625,-0.39473113,-0.333665152,-0.165766825,-0.50790281,-0.116586368,0.173072146,-0.116775329,-0.462393278,0.222380216
1969,Zimbabwe,552,-0.639123349,0.088101954,-1.468145604,-0.1866181,0.163822511,-0.559480567,0.085698699,0.355375667,-0.458751231,-0.659043008,0.415802652,-0.64192375,-1.511827133,0.099465291
1970,Afghanistan,700,-0.811804052,-0.331430184,-1.320642732,-0.985148808,-0.699427443,-1.277313764,-1.584848715,-1.317604385,-1.841841887,-0.848283139,0.249889211,-0.844291861,-1.352185705,-0.389751436
1970,Albania,339,-1.132706004,-0.579802826,-1.676766655,-1.495706118,-1.203559277,-1.823775288,-2.175393006,-1.937861297,-2.429166817,-1.141402617,0.27035917,-1.139335739,-1.682567764,-0.618172306
1970,Algeria,615,-1.463180794,-0.943622057,-2.026822702,-1.562230483,-1.260305484,-1.886425796,-2.207670218,-1.953109453,-2.456461293,-1.459147963,0.289591178,-1.45684283,-2.053490289,-0.899438487
1970,Argentina,160,-1.464803171,-0.926595171,-2.02746195,-1.426472383,-1.129296905,-1.737484938,-2.198336108,-1.944990018,-2.455042867,-1.466436861,0.293560254,-1.459995888,-2.069532937,-0.910054746
1970,Australia,900,1.36245993,1.966525321,0.865227046,2.28774194,2.795540174,1.825157447,3.486439093,4.071847968,2.959032845,1.409893316,0.296014173,1.393656906,0.856273874,2.006452494
1970,Austria,305,1.562759715,2.207855269,1.028049309,2.55684445,3.052391045,2.092406585,3.857568097,4.375514898,3.36885159,1.578831627,0.330439918,1.563225073,0.967254343,2.260317844
1970,Barbados,53,0.940483912,1.701538017,0.329470745,1.419744991,1.894156985,0.978637623,2.292655798,2.817146724,1.767052306,1.001560723,0.321502429,0.99551697,0.395020263,1.654134178
1970,Belgium,211,2.008064887,3.057800145,1.262175139,3.32076437,3.979973976,2.733931607,4.802125411,5.808315435,4.087597892,2.029446565,0.468924199,1.984835573,1.235199322,3.096920943
1970,Benin,434,-0.656367973,-0.20411781,-1.326441607,-0.676351654,-0.381904758,-1.005881378,-0.64857374,-0.484261641,-0.814416068,-0.768562657,0.249994175,-0.759537272,-1.27814956,-0.293683749
1970,Bhutan,760,-1.835674211,-1.028362556,-2.939779484,-2.095598696,-1.692907641,-2.607326537,-2.681151233,-2.361759604,-3.125567828,-1.870468104,0.48109736,-1.820663347,-2.949310346,-1.072528643
1970,Bolivia,145,-0.774331347,-0.299156331,-1.450622117,-0.684340472,-0.429699847,-0.959996631,-1.029798391,-0.84930172,-1.209357733,-0.885234798,0.251388978,-0.884086032,-1.386396283,-0.414194833
1970,Botswana,571,0.070198557,0.441559376,-0.37999805,0.296784275,0.530144372,0.05893246,0.645057558,0.827941127,0.461573361,0.034610428,0.208022087,0.037658013,-0.389233099,0.431960396
1970,Brazil,140,-0.994106825,-0.398768592,-1.576396791,-1.443996073,-1.148616571,-1.753545904,-2.157387444,-1.912864572,-2.414691101,-1.001482534,0.261600268,-1.000882659,-1.523952507,-0.513604982
1970,Bulgaria,355,-0.815170742,-0.35737682,-1.297767679,-0.997605233,-0.718939572,-1.279455228,-1.597710612,-1.327354302,-1.852717987,-0.844350317,0.255325627,-0.841438912,-1.359028869,-0.356695493
1970,Burkina Faso,439,-0.277719373,0.016707051,-0.606536502,-0.524714217,-0.293264281,-0.767010345,-0.909153532,-0.738550278,-1.075854941,-0.342259027,0.177081102,-0.33786517,-0.696097765,-0.009137103
1970,Burundi,516,-1.081968027,-0.529926606,-1.715909075,-1.067057401,-0.776644833,-1.366084285,-1.640660689,-1.371500749,-1.87778698,-1.122329695,0.279567908,-1.115723259,-1.685853235,-0.588201984
1970,Cambodia,811,-0.806443065,-0.352349056,-1.316186363,-1.031855916,-0.753279525,-1.320214338,-1.495946501,-1.234147574,-1.863602407,-0.851127289,0.258079454,-0.84716425,-1.366695527,-0.360551796
1970,Cameroon,471,-0.803848432,-0.364535876,-1.288953013,-0.975622344,-0.699959779,-1.275803585,-1.617811975,-1.353413761,-1.870344747,-0.850639237,0.255248025,-0.84597439,-1.392814278,-0.370363528
1970,Canada,20,1.034427086,1.530168339,0.580150202,1.826455387,2.270884992,1.423539641,2.785305367,3.295010844,2.276067108,1.041292323,0.260044871,1.036717696,0.55702047,1.570646742
1970,Central African Republic,482,-1.080011056,-0.53704888,-1.717365451,-1.067019812,-0.782621984,-1.370021114,-1.660113142,-1.390454706,-1.889710663,-1.146020324,0.278270469,-1.139185282,-1.69559005,-0.61882316
1970,Chad,483,-1.125123554,-0.570253355,-1.674689206,-1.48208588,-1.189928109,-1.800424692,-2.164272241,-1.916748152,-2.42126549,-1.142807565,0.267149217,-1.139361714,-1.668879334,-0.631862927
1970,Chile,155,0.659298837,1.167207281,0.286736014,0.448383901,0.687375597,0.20994816,0.69443722,0.874488485,0.503854353,0.700497677,0.20708167,0.695221365,0.309305089,1.117578304
1970,China,710,-0.989951416,-0.467882499,-1.483919481,-1.272916612,-1.010986346,-1.545213078,-1.9159092,-1.711238378,-2.113993927,-1.008166673,0.259080619,-1.006337494,-1.502990484,-0.502467978
1970,Colombia,100,0.453245666,0.819782049,0.14169086,0.54302708,0.774888655,0.314841276,0.913950927,1.100621367,0.717064033,0.303828912,0.129724634,0.308700215,0.041900221,0.540379206
1970,Congo Brazzaville,484,-1.084152481,-0.550005042,-1.706142029,-1.062794302,-0.777809556,-1.355520036,-1.638590722,-1.368295905,-1.874313658,-1.135071232,0.279940976,-1.129511886,-1.684919757,-0.597225801
1970,Congo Kinshasa,490,-1.131361975,-0.557466911,-1.668176884,-1.510334467,-1.213790667,-1.82446695,-2.18923699,-1.932119656,-2.443507934,-1.13296027,0.268693731,-1.127478988,-1.671165778,-0.61572022
1970,Costa Rica,94,0.956060599,1.459380839,0.577169699,1.526070567,1.915686611,1.22008249,2.321321722,2.774545983,1.956650413,0.981323559,0.228758787,0.966302809,0.581928633,1.464093802
1970,Cote d'Ivoire,437,-1.131086558,-0.577094693,-1.677858842,-1.477107874,-1.188244123,-1.801264345,-2.168244078,-1.922965133,-2.429049908,-1.131015046,0.265931104,-1.127067951,-1.645728235,-0.62556687
1970,Cuba,40,-1.076492618,-0.534568168,-1.720211378,-1.07539009,-0.79023503,-1.377319714,-1.664609684,-1.395608191,-1.887348655,-1.137434509,0.280443017,-1.135546126,-1.685785339,-0.591341805
1970,Cyprus,352,0.183943766,0.559093057,-0.232691938,0.455736537,0.700911172,0.218622049,0.891866317,1.086087076,0.695434394,0.141314213,0.194669817,0.144609127,-0.246489505,0.519890146
1970,Czechoslovakia,315,-0.953461585,-0.48189336,-1.465222809,-0.977243828,-0.705699135,-1.290945373,-1.57748008,-1.301418697,-1.843896495,-0.974747596,0.258080743,-0.967931045,-1.485261685,-0.479626643
1970,Denmark,390,2.00805522,3.070532302,1.27307848,3.350947756,4.029184809,2.747234014,5.447000002,7.905034604,4.253364913,2.037189255,0.466798848,1.991210901,1.237986498,3.095098957
1970,Dominican Rep,42,0.040829855,0.395256847,-0.288707842,-0.30411351,-0.064456192,-0.542840928,-0.743275027,-0.57625784,-0.906807007,-0.14860216,0.127365521,-0.14623384,-0.408379253,0.090513737
1970,Ecuador,130,-0.226265965,0.103523812,-0.660887365,-0.18740397,0.032613915,-0.415977471,-0.341924478,-0.167860682,-0.524617227,-0.408825844,0.166073431,-0.404373709,-0.743642585,-0.101793714
1970,Egypt,651,-0.809477053,-0.343904324,-1.313328553,-0.981843226,-0.708926168,-1.274274597,-1.561698877,-1.310619251,-1.82816344,-0.8524272,0.257297159,-0.845007196,-1.391672098,-0.380729734
1970,El Salvador,92,-0.017888973,0.223504295,-0.277044473,-0.174758625,0.050270588,-0.398007911,-0.352588672,-0.182107112,-0.52407972,-0.150272827,0.113400622,-0.147438879,-0.378218117,0.061709761
1970,Equatorial Guinea,411,-0.800715087,-0.325362289,-1.31079986,-0.888495751,-0.62454755,-1.188311637,-1.567303654,-1.302974793,-1.829663709,-0.827418777,0.264842431,-0.817042556,-1.36133282,-0.319571656
1970,Ethiopia,530,-1.137262273,-0.563893797,-1.668954722,-1.467036898,-1.16948914,-1.79375381,-2.160036291,-1.92407926,-2.431196142,-1.136955298,0.271461149,-1.132663419,-1.677991605,-0.609719977
1970,Fiji,950,0.467425674,0.908794034,0.031900695,0.984918552,1.296340898,0.676010114,1.639153665,1.926934766,1.413856838,0.501328042,0.194567165,0.503522647,0.127778339,0.88389521
1970,Finland,375,1.364817786,2.010089544,0.86739614,1.849082928,2.29022029,1.465357634,2.638934275,3.113403853,2.210100917,1.402296537,0.298299027,1.390500823,0.851241308,2.024047393
1970,France,220,0.754879544,1.151921157,0.397216183,0.83310084,1.100283358,0.568472627,1.327001953,1.570009227,1.060707804,0.760412639,0.21546431,0.756650015,0.348798463,1.196954312
1970,Gabon,481,-1.135922896,-0.581035748,-1.664979758,-1.454784446,-1.164302305,-1.771144474,-2.146533288,-1.916418036,-2.408971766,-1.134220595,0.265394352,-1.128547044,-1.661539049,-0.638095798
1970,Gambia,420,0.326665161,0.687822365,-0.060239886,0.662838447,0.927247127,0.402083253,1.164940312,1.42124437,0.953499553,0.302114933,0.195113931,0.305259756,-0.082834704,0.681154008
1970,Germany East,265,-1.130380945,-0.557104665,-1.677821355,-1.494405445,-1.209260997,-1.812412659,-2.178829575,-1.932602844,-2.438207797,-1.137426152,0.268667913,-1.133484273,-1.684502594,-0.632281056
1970,Germany West,260,1.297617562,1.846491516,0.781320102,2.059387591,2.528838406,1.625935263,2.968597849,3.441211139,2.515699341,1.274450655,0.280002777,1.261541304,0.765159686,1.861127029
1970,Ghana,452,0.184151713,0.535116493,-0.138277151,-0.110148291,0.117579899,-0.367305441,0.03339966,0.187478892,-0.130989423,0.156799693,0.177277295,0.154111801,-0.185115171,0.515752085
1970,Greece,350,-1.080406889,-0.537602655,-1.707287618,-0.984147506,-0.703294863,-1.279555634,-1.605876628,-1.335313759,-1.854048174,-1.128265457,0.274628214,-1.123193948,-1.682558831,-0.604549749
1970,Guatemala,90,-0.070693535,0.184975546,-0.356984527,-0.094927806,0.137239548,-0.321562441,-0.184256487,-0.02954346,-0.344948559,-0.201710589,0.121120762,-0.195895517,-0.450714216,0.022902783
1970,Guinea,438,-1.12774161,-0.567924712,-1.653622472,-1.494430326,-1.208403514,-1.811761891,-2.175685865,-1.940029789,-2.436778397,-1.133442983,0.269227811,-1.131324953,-1.670412383,-0.620583159
1970,Guyana,110,0.168191284,0.599493948,-0.233197717,-0.05468704,0.182121094,-0.284634205,-0.199198366,-0.04981383,-0.361739103,0.238437571,0.193956187,0.237680271,-0.147465731,0.618815812
1970,Haiti,41,-1.13561422,-0.557860883,-1.664952903,-1.590453497,-1.296547034,-1.926031069,-2.29489162,-2.036819271,-2.526748468,-1.136662866,0.269692979,-1.137417776,-1.665244579,-0.623748317
1970,Honduras,91,-0.32381568,-0.024299804,-0.750145057,-0.302466904,-0.090365253,-0.533902432,-0.489106687,-0.33176157,-0.659008326,-0.428970274,0.17754288,-0.415129078,-0.812937735,-0.118642875
1970,Hungary,310,-0.807292415,-0.362387447,-1.313411158,-0.991999532,-0.709702258,-1.277345036,-1.584064756,-1.32473288,-1.838216511,-0.847221871,0.253308299,-0.843751964,-1.365499051,-0.371559594
