"prob.shock","innov","type","data.id","gel","gew","intra.ranks","ranks","crossclass","crossclass.shocked","rmse","T..24","T..23","T..22","T..21","T..20","T..19","T..18","T..17","T..16","T..15","T..14","T..13","T..12","T..11","T..10","T..9","T..8","T..7","T..6","T..5","T..4","T..3","T..2","T..1","T.0","T.1","T.2","T.3","T.4","T.5","T.6","T.7","T.8","T.9","T.10","T.11","T.12","T.13","T.14","T.15","T.16","T.17","T.18","T.19","T.20","T.21","T.22","T.23","T.24"
0,0.01,"robust",243,0,0.0324,0.043265306122449,0.926530612244898,0.93475036325577,NA,0.0129422414770893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.1,"robust",299,0,0.327,0.435102040816327,0.848163265306122,0.999583333333333,NA,0.144687297271554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.01,"robust",304,0,0.0106,0.203265306122449,0.885714285714286,0.997887685766845,1,0.131221819556865,0.727272727272727,0.727272727272727,0.727272727272727,0.846153846153846,0.846153846153846,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.928571428571429,0.857142857142857,0.928571428571429,0.928571428571429,0.928571428571429,0.9375,0.9375,0.9375,0.941176470588235,0.888888888888889,0.9,0.857142857142857,0.826086956521739,0.833333333333333,0.8,0.72,0.875,0.875,0.909090909090909,0.863636363636364,0.909090909090909,0.904761904761905,0.947368421052632,0.894736842105263,0.894736842105263,0.894736842105263,0.944444444444444,0.944444444444444,1,1,1,1,1,1,1,1,1,1,1,1
0.01,0.05,"robust",347,0,0.0514,0.283265306122449,0.732244897959184,0.825533430080064,0.715447154471545,0.179078464659789,1,1,1,1,0.928571428571429,1,1,1,1,0.9375,0.9375,0.944444444444444,0.944444444444444,0.894736842105263,0.9,0.9,0.904761904761905,0.863636363636364,0.863636363636364,0.869565217391304,0.791666666666667,0.791666666666667,0.84,0.76,0.8,0.875,0.833333333333333,0.826086956521739,0.869565217391304,0.904761904761905,0.904761904761905,0.904761904761905,0.952380952380952,0.952380952380952,0.95,0.95,0.95,0.9,1,1,1,1,1,0.941176470588235,1,1,1,0.916666666666667,0.916666666666667
0.1,0.1,"robust",444,0,0.0316,0.573877551020408,0.71265306122449,0.8791740890094,0.847319347319347,0.494230994648674,1,1,0.833333333333333,1,1,1,1,1,1,1,1,1,1,0.956521739130435,1,0.971428571428571,0.918367346938776,0.896551724137931,0.897058823529412,0.954545454545455,0.95,0.975206611570248,0.947019867549669,0.912790697674419,0.889380530973451,0.963855421686747,0.958041958041958,0.966101694915254,0.94,0.931034482758621,0.972222222222222,0.915254237288136,0.92156862745098,0.947368421052632,0.961538461538462,0.96,0.952380952380952,0.95,0.947368421052632,0.941176470588235,0.928571428571429,0.846153846153846,0.923076923076923,0.9,0.875,0.857142857142857,1,1,1
0.1,0.01,"robust",391,0,0.0926,0.467755102040816,0.689795918367347,0.826132524836185,0.795100222717149,0.439527053929903,1,1,1,1,0.875,0.777777777777778,0.833333333333333,0.916666666666667,0.857142857142857,0.941176470588235,1,1,1,0.964285714285714,0.941176470588235,0.918918918918919,0.914893617021277,0.907407407407407,0.923076923076923,0.934782608695652,0.963636363636364,0.932330827067669,0.918238993710692,0.867403314917127,0.836820083682008,0.917159763313609,0.946666666666667,0.926229508196721,0.947916666666667,0.960526315789474,0.964285714285714,0.978723404255319,0.972972972972973,1,1,1,1,1,1,1,0.923076923076923,0.909090909090909,0.909090909090909,0.9,1,1,1,1,1
0.01,0.1,"robust",364,0,0.1368,0.480816326530612,0.864489795918367,0.955332144415684,0.956043956043956,0.203575377364023,0.8,1,1,0.8,0.833333333333333,1,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0.875,0.875,1,0.888888888888889,1,1,1,0.923076923076923,0.857142857142857,0.8125,0.823529411764706,0.722222222222222,0.7,0.722222222222222,0.777777777777778,0.666666666666667,0.8125,0.8125,0.9375,0.8,0.8,1,0.933333333333333,0.866666666666667,0.866666666666667,0.8,0.933333333333333,0.866666666666667,0.928571428571429,1,0.785714285714286,0.909090909090909,0.8,0.8,0.888888888888889,0.777777777777778,0.777777777777778
0.01,0.1,"robust",372,0,0.0098,0.52,0.848163265306122,0.931143183259239,0.855769230769231,0.181830884284317,1,1,1,1,1,1,0.916666666666667,0.916666666666667,0.923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.761904761904762,0.857142857142857,0.857142857142857,0.857142857142857,0.95,1,0.95,0.947368421052632,0.947368421052632,1,1,1,1,1,1,0.9,0.9,0.9,1,0.9,1,1,1,1,1,1
0,0.01,"robust",228,12,0.0194,0.0481632653061225,0.957551020408163,0.956972863037925,NA,0.0130510041576581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.05,"robust",261,0,0.3002,0.203265306122449,0.890612244897959,0.868877144244872,NA,0.0652613838746478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.1,"robust",359,0,0.2152,0.45469387755102,0.859591836734694,0.995715884472463,0.981818181818182,0.184771049329672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.826086956521739,0.782608695652174,0.954545454545455,0.909090909090909,0.904761904761905,0.952380952380952,0.9,0.894736842105263,0.947368421052632,0.933333333333333,0.933333333333333,0.933333333333333,1,1,1,1,1,0.909090909090909,1,0.9,1,1,1,1,1,1
0.01,0.05,"robust",102,0,0.0286,0.384489795918367,0.892244897959184,0.889954954512193,0.870588235294118,0.110833733687132,1,1,1,1,1,1,1,1,0.875,0.875,0.875,0.875,0.75,0.818181818181818,1,1,1,1,1,1,1,0.882352941176471,0.882352941176471,0.823529411764706,0.588235294117647,0.588235294117647,0.588235294117647,0.588235294117647,0.625,0.666666666666667,0.923076923076923,0.923076923076923,0.846153846153846,0.846153846153846,0.769230769230769,0.8,0.8,0.8,0.8,0.8,0.8,0.777777777777778,0.875,1,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.714285714285714
0,0.1,"robust",284,0,0.0102,0.325714285714286,0.815510204081633,0.920825427362949,NA,0.140810240365543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.05,"robust",403,0,0.0306,0.531428571428571,0.697959183673469,0.918069275428737,0.912400455062571,0.485930452685663,0.714285714285714,0.571428571428571,0.714285714285714,0.714285714285714,0.875,0.75,0.8,0.8,0.818181818181818,0.866666666666667,0.888888888888889,0.80952380952381,0.869565217391304,0.833333333333333,0.842105263157895,0.8,0.907407407407407,0.870967741935484,0.882352941176471,0.862068965517241,0.898148148148148,0.9140625,0.92948717948718,0.904494382022472,0.841409691629956,0.904761904761905,0.933333333333333,0.905511811023622,0.893203883495146,0.938271604938272,0.901639344262295,0.849056603773585,0.854166666666667,0.842105263157895,0.833333333333333,0.740740740740741,0.714285714285714,0.764705882352941,0.846153846153846,0.833333333333333,0.888888888888889,0.857142857142857,1,0.8,0.666666666666667,1,1,1,1
0.01,0.05,"robust",343,0,0.0458,0.371428571428571,0.817142857142857,0.999603174603175,1,0.155537058018784,1,1,1,1,1,0.909090909090909,0.909090909090909,0.909090909090909,0.916666666666667,0.916666666666667,0.916666666666667,0.928571428571429,0.928571428571429,0.866666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.875,0.875,0.789473684210526,0.8,0.857142857142857,0.80952380952381,0.818181818181818,0.91304347826087,0.863636363636364,0.857142857142857,0.857142857142857,0.833333333333333,0.823529411764706,0.75,0.75,0.928571428571429,0.928571428571429,0.928571428571429,0.916666666666667,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.9,0.75,0.714285714285714,0.714285714285714
0,0.1,"robust",279,0,0.0456,0.497142857142857,0.866122448979592,0.954196958377277,NA,0.158127510205624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.01,"robust",318,1,0.017,0.217959183673469,0.764897959183673,0.958817399290884,0.924528301886792,0.137120681982592,1,1,1,1,1,1,1,0.928571428571429,1,0.928571428571429,0.928571428571429,0.933333333333333,0.941176470588235,0.941176470588235,0.941176470588235,0.944444444444444,0.947368421052632,0.952380952380952,0.954545454545455,0.954545454545455,0.833333333333333,0.84,0.866666666666667,0.818181818181818,0.818181818181818,0.875,0.903225806451613,0.931034482758621,0.892857142857143,0.961538461538462,0.961538461538462,0.961538461538462,0.96,0.958333333333333,0.954545454545455,0.954545454545455,0.909090909090909,0.95,0.947368421052632,0.941176470588235,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.928571428571429,0.923076923076923,1,1
0.1,0.1,"robust",216,0,0.0372,0.652244897959184,0.813877551020408,1,1,0.46027017953562,0.833333333333333,0.833333333333333,0.857142857142857,1,0.875,0.875,0.888888888888889,1,1,1,1,0.9,0.954545454545455,0.96,1,1,0.976744186046512,0.962962962962963,0.985074626865672,0.988372093023256,0.990654205607477,0.984251968503937,0.993464052287582,0.954285714285714,0.929752066115702,0.970414201183432,0.966216216216216,0.983739837398374,0.970873786407767,0.975,0.983606557377049,0.959183673469388,0.944444444444444,0.931034482758621,0.958333333333333,0.952380952380952,0.941176470588235,0.928571428571429,0.9,0.888888888888889,0.888888888888889,0.888888888888889,1,1,0.875,0.857142857142857,0.833333333333333,0.8,0.75
0.1,0.05,"robust",420,0,0.0378,0.601632653061224,0.743673469387755,0.92545457566096,0.930332261521972,0.486842024497937,1,1,1,1,1,1,1,0.909090909090909,0.846153846153846,0.769230769230769,1,0.842105263157895,0.96,0.931034482758621,0.914285714285714,0.947368421052632,0.958333333333333,0.96551724137931,0.972222222222222,0.955555555555556,0.962962962962963,0.984375,0.963414634146341,0.92817679558011,0.910505836575875,0.965714285714286,0.980769230769231,0.975,0.95959595959596,0.963855421686747,0.953846153846154,0.959183673469388,0.939393939393939,1,0.958333333333333,0.954545454545455,1,0.9375,0.933333333333333,1,1,1,1,1,1,1,1,1,1
0,0.01,"robust",236,0,0.2288,0.046530612244898,0.915102040816327,0.92398790971192,NA,0.019370805081844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.01,"robust",305,2,8e-04,0.183673469387755,0.867755102040816,0.926267551055562,0.882882882882883,0.107885865057936,1,1,1,1,1,1,0.909090909090909,0.909090909090909,0.857142857142857,0.857142857142857,0.941176470588235,0.882352941176471,0.888888888888889,0.888888888888889,0.894736842105263,0.894736842105263,0.9,0.9,0.904761904761905,0.857142857142857,0.857142857142857,0.857142857142857,0.863636363636364,0.818181818181818,0.869565217391304,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.954545454545455,0.952380952380952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.1,0.01,"robust",381,0,0.025,0.557551020408163,0.769795918367347,0.938087312116687,0.928150765606596,0.405083199020992,0.75,0.75,0.75,0.8,0.833333333333333,0.833333333333333,0.875,0.9,0.9,0.923076923076923,1,1,0.952380952380952,0.925925925925926,0.882352941176471,0.928571428571429,0.924528301886792,0.949152542372881,0.972222222222222,0.967391304347826,0.963963963963964,0.977443609022556,0.947019867549669,0.945454545454545,0.903083700440529,0.944444444444444,0.951388888888889,0.951219512195122,0.96,0.951219512195122,0.9375,0.897959183673469,0.880952380952381,0.828571428571429,0.875,0.923076923076923,0.95,1,1,1,1,1,1,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1
0,0.01,"robust",241,0,0.0024,0.046530612244898,0.92,0.912915536815263,NA,0.0203614839026615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.1,"robust",371,0,0.047,0.461224489795918,0.84,0.875210460415682,0.805084745762712,0.185346489697123,1,1,1,1,1,1,0.916666666666667,0.916666666666667,1,0.916666666666667,0.833333333333333,0.916666666666667,1,1,1,0.928571428571429,0.928571428571429,1,0.941176470588235,0.894736842105263,0.9,0.904761904761905,0.869565217391304,0.833333333333333,0.791666666666667,0.916666666666667,0.91304347826087,0.863636363636364,0.95,0.944444444444444,0.875,0.9375,0.933333333333333,1,1,1,1,0.923076923076923,1,1,1,1,0.909090909090909,0.9,0.9,1,1,0.875,1
0.1,0.05,"robust",417,0,0.1054,0.611428571428571,0.779591836734694,0.999176898975358,0.997677119628339,0.45553550171284,1,1,1,0.9,0.909090909090909,0.727272727272727,0.818181818181818,0.727272727272727,0.75,0.8,0.833333333333333,0.777777777777778,0.714285714285714,0.793103448275862,0.833333333333333,0.875,0.9,0.890909090909091,0.897058823529412,0.91358024691358,0.887755102040816,0.941666666666667,0.939597315436242,0.930635838150289,0.930131004366812,0.927710843373494,0.9375,0.896551724137931,0.905263157894737,0.8875,0.875,0.849056603773585,0.893617021276596,0.9,0.852941176470588,0.851851851851852,0.85,0.8,0.777777777777778,0.75,0.642857142857143,0.769230769230769,0.666666666666667,0.5,0.666666666666667,0.555555555555556,0.571428571428571,0.5,0.6
0.01,0.1,"robust",128,0,0.034,0.560816326530612,0.874285714285714,0.961281743750804,0.897959183673469,0.182108846429844,0.75,0.5,0.5,0.75,0.8,0.6,0.6,0.6,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,1,0.888888888888889,0.818181818181818,0.666666666666667,0.692307692307692,0.846153846153846,0.928571428571429,0.933333333333333,0.823529411764706,0.882352941176471,0.833333333333333,0.75,0.904761904761905,0.95,1,0.894736842105263,0.894736842105263,0.888888888888889,0.823529411764706,0.9375,0.9375,0.933333333333333,1,1,1,0.909090909090909,1,0.909090909090909,0.888888888888889,0.75,0.75,0.75,1,0.875,1,1,1
0.1,0.1,"robust",448,0,0.0454,0.557551020408163,0.683265306122449,0.968026890534848,0.95005675368899,0.549141300999996,1,1,1,1,1,1,1,0.916666666666667,0.933333333333333,0.933333333333333,0.947368421052632,1,1,0.958333333333333,0.962962962962963,0.96875,0.936170212765957,0.95,0.972972972972973,0.953488372093023,0.961904761904762,0.937984496124031,0.967741935483871,0.936781609195402,0.945378151260504,0.947058823529412,0.944444444444444,0.950819672131147,0.938775510204082,0.936708860759494,0.940298507462687,0.923076923076923,0.925,0.896551724137931,0.956521739130435,0.95,0.944444444444444,0.941176470588235,0.933333333333333,0.916666666666667,0.909090909090909,0.9,0.9,0.875,0.875,1,1,1,1
0.1,0.01,"robust",379,0,0.0508,0.575510204081633,0.80734693877551,0.959081416689293,0.935081148564295,0.376979067910281,1,1,0.9,0.818181818181818,0.909090909090909,0.833333333333333,0.75,0.785714285714286,0.941176470588235,0.947368421052632,0.916666666666667,0.923076923076923,0.888888888888889,0.838709677419355,0.769230769230769,0.785714285714286,0.830188679245283,0.879310344827586,0.916666666666667,0.898876404494382,0.877358490566038,0.92,0.924657534246575,0.879746835443038,0.866995073891626,0.884615384615385,0.876811594202899,0.815789473684211,0.844444444444444,0.851351351351351,0.830508474576271,0.829787234042553,0.871794871794872,0.806451612903226,0.892857142857143,0.782608695652174,0.857142857142857,0.894736842105263,0.823529411764706,0.833333333333333,0.833333333333333,0.818181818181818,0.9,0.8,0.888888888888889,0.666666666666667,0.833333333333333,0.6,1
0,0.05,"robust",255,0,0.0244,0.36,0.864489795918367,0.955700790862139,NA,0.0877379447418255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.05,"robust",422,0,0.0362,0.617959183673469,0.808979591836735,0.997119622295911,0.998813760379597,0.413332033910784,0.857142857142857,0.857142857142857,0.857142857142857,0.8,0.833333333333333,0.857142857142857,0.857142857142857,0.894736842105263,0.842105263157895,0.80952380952381,0.826086956521739,0.869565217391304,0.846153846153846,0.903225806451613,0.918918918918919,0.925,0.897959183673469,0.909090909090909,0.897058823529412,0.890243902439024,0.928571428571429,0.917355371900826,0.926174496644295,0.920731707317073,0.898678414096916,0.937106918238994,0.895833333333333,0.923076923076923,0.904255319148936,0.873417721518987,0.880597014925373,0.903846153846154,0.933333333333333,0.894736842105263,0.84375,0.846153846153846,0.80952380952381,0.75,0.75,0.785714285714286,0.545454545454545,0.727272727272727,0.6,0.625,0.666666666666667,0.8,0.75,0.75,0.75
0.01,0.01,"robust",307,0,0.0098,0.188571428571429,0.859591836734694,0.959671984884816,0.943548387096774,0.101305489565527,1,1,1,1,1,1,1,1,0.928571428571429,1,1,1,0.944444444444444,0.947368421052632,0.894736842105263,0.9,0.904761904761905,0.904761904761905,0.863636363636364,0.826086956521739,0.833333333333333,0.791666666666667,0.68,0.6,0.6,0.64,0.708333333333333,0.761904761904762,0.761904761904762,0.8,0.789473684210526,0.833333333333333,0.882352941176471,0.882352941176471,0.875,0.875,0.875,0.933333333333333,0.923076923076923,0.923076923076923,0.923076923076923,0.916666666666667,1,1,1,1,1,1,1
0.01,0.1,"robust",351,0,0.0154,0.444897959183673,0.797551020408163,0.982711378145556,0.988888888888889,0.225129399995439,0.888888888888889,0.888888888888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.947368421052632,0.8,0.882352941176471,1,0.933333333333333,1,0.923076923076923,0.923076923076923,1,1,1,1,0.75,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.909090909090909,0.818181818181818,0.888888888888889,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.888888888888889,0.888888888888889
0,0.01,"robust",230,0,0.0338,0.0497959183673469,0.933061224489796,0.928154944416305,NA,0.0141232209489532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.1,"robust",435,0,0.1072,0.603265306122449,0.751836734693878,0.995206243392769,0.992744860943168,0.440981294783074,1,0.875,0.9,0.9,0.9,1,1,0.866666666666667,0.941176470588235,0.85,0.727272727272727,0.846153846153846,0.607142857142857,0.787878787878788,0.780487804878049,0.73469387755102,0.759259259259259,0.758064516129032,0.774647887323944,0.806818181818182,0.8,0.830769230769231,0.914473684210526,0.88125,0.794392523364486,0.816455696202532,0.846153846153846,0.866666666666667,0.793814432989691,0.853658536585366,0.819672131147541,0.755102040816326,0.761904761904762,0.736842105263158,0.84375,0.769230769230769,0.695652173913043,0.761904761904762,0.705882352941177,0.733333333333333,0.769230769230769,0.75,0.5,0.571428571428571,0.666666666666667,0.666666666666667,0.666666666666667,0.8,0.75
0,0.1,"robust",291,0,0.056,0.536326530612245,0.893877551020408,1,NA,0.149656491523647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.1,"robust",289,0,0.0246,0.438367346938775,0.85469387755102,0.999194437240664,NA,0.161710959487073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.1,"robust",431,0,0.0336,0.510204081632653,0.631020408163265,0.91019507254679,0.9003359462486,0.520969713049954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,0.909090909090909,0.948717948717949,0.953488372093023,0.919354838709677,0.897435897435897,0.931372549019608,0.935483870967742,0.904458598726115,0.852272727272727,0.85042735042735,0.901162790697674,0.922077922077922,0.950413223140496,0.96,0.948717948717949,0.955223880597015,0.98,0.957446808510638,0.975609756097561,0.96969696969697,0.966666666666667,0.958333333333333,0.956521739130435,1,1,1,1,1,0.916666666666667,1,0.9,1,0.833333333333333,0.8
0,0.1,"robust",73,0,0.198,0.444897959183673,0.862857142857143,0.932962477208064,NA,0.137108768448348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.01,0.1,"robust",367,0,0.2192,0.415510204081633,0.823673469387755,0.983128151089876,0.975409836065574,0.190171586662161,0.916666666666667,0.833333333333333,0.833333333333333,1,1,0.923076923076923,0.923076923076923,0.923076923076923,1,0.846153846153846,0.846153846153846,0.857142857142857,0.866666666666667,0.866666666666667,1,0.9375,0.875,0.882352941176471,0.823529411764706,0.833333333333333,0.666666666666667,0.608695652173913,0.583333333333333,0.541666666666667,0.62962962962963,0.666666666666667,0.695652173913043,0.818181818181818,0.909090909090909,0.954545454545455,0.904761904761905,0.952380952380952,0.722222222222222,0.944444444444444,1,1,1,1,0.9375,1,1,0.933333333333333,0.933333333333333,0.928571428571429,0.928571428571429,0.928571428571429,0.846153846153846,1,1
0,0.1,"robust",283,0,0.0222,0.474285714285714,0.80734693877551,0.94988517608521,NA,0.14867720665409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.01,"robust",376,0,0.0684,0.539591836734694,0.704489795918367,0.947273959716044,0.934640522875817,0.436046409335653,1,1,1,1,1,1,1,1,1,1,0.933333333333333,0.954545454545455,0.916666666666667,0.962962962962963,0.967741935483871,0.972972972972973,0.957446808510638,0.951612903225806,0.947368421052632,0.955555555555556,0.941176470588235,0.9375,0.920245398773006,0.883977900552486,0.886178861788618,0.942528735632184,0.941558441558442,0.92741935483871,0.911764705882353,0.943181818181818,0.934210526315789,0.918032786885246,0.895833333333333,0.945945945945946,0.933333333333333,0.923076923076923,0.904761904761905,0.888888888888889,0.909090909090909,0.888888888888889,1,1,1,1,1,1,1,1,1
0.01,0.01,"robust",321,0,0.0222,0.245714285714286,0.866122448979592,0.886553830590635,0.901639344262295,0.127296204737024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,0.882352941176471,0.9,0.904761904761905,0.91304347826087,0.916666666666667,0.76,0.96,0.958333333333333,0.958333333333333,0.958333333333333,0.954545454545455,0.952380952380952,0.95,0.947368421052632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.05,"robust",275,0,0.034,0.26530612244898,0.85469387755102,0.934252057812877,NA,0.0888791923280778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1,0.1,"robust",440,0,0.044,0.573877551020408,0.681632653061224,0.503968861788599,0.475635593220339,0.67226528992295,1,1,1,1,1,1,0.857142857142857,0.9,0.9,0.923076923076923,0.933333333333333,0.9375,0.9375,0.894736842105263,0.928571428571429,0.942857142857143,0.933333333333333,0.928571428571429,0.971014492753623,0.966666666666667,0.96039603960396,0.968503937007874,0.963636363636364,0.920634920634921,0.919354838709677,0.945054945054945,0.91875,0.921259842519685,0.93,0.906976744186046,0.882352941176471,0.87719298245614,0.844444444444444,0.882352941176471,0.862068965517241,0.84,0.857142857142857,0.857142857142857,0.882352941176471,0.857142857142857,0.777777777777778,0.777777777777778,0.625,1,1,1,0.75,1,1
0.01,0.01,"robust",306,0,0.0036,0.180408163265306,0.87265306122449,0.927705456298222,0.876190476190476,0.0995655785675033,1,0.8,0.8,0.8,0.833333333333333,0.857142857142857,0.857142857142857,0.888888888888889,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.833333333333333,0.833333333333333,0.846153846153846,0.923076923076923,0.9375,0.944444444444444,1,1,1,0.952380952380952,0.904761904761905,0.904761904761905,0.904761904761905,0.904761904761905,0.904761904761905,0.904761904761905,0.857142857142857,0.85,0.85,0.833333333333333,0.833333333333333,0.823529411764706,0.823529411764706,0.875,0.866666666666667,0.846153846153846,0.846153846153846,0.833333333333333,0.833333333333333,0.833333333333333,0.909090909090909,0.909090909090909,0.909090909090909,0.9,0.9,0.9,0.888888888888889
0.1,0.01,"robust",400,0,0.044,0.590204081632653,0.777959183673469,0.997271630294889,0.998893805309734,0.451037106125163,1,0.666666666666667,0.833333333333333,0.833333333333333,0.857142857142857,0.875,0.875,0.7,0.636363636363636,0.714285714285714,0.6875,0.684210526315789,0.75,0.818181818181818,0.851851851851852,0.848484848484849,0.857142857142857,0.924528301886792,0.873015873015873,0.927710843373494,0.905263157894737,0.922413793103448,0.913333333333333,0.899441340782123,0.909090909090909,0.901734104046243,0.89261744966443,0.852459016393443,0.831683168316832,0.837209302325581,0.838235294117647,0.87037037037037,0.847826086956522,0.833333333333333,0.794117647058823,0.793103448275862,0.785714285714286,0.777777777777778,0.772727272727273,0.666666666666667,0.666666666666667,0.705882352941177,0.833333333333333,0.8,0.8,0.777777777777778,0.777777777777778,0.714285714285714,0.8
0.1,0.01,"robust",164,0,0.0204,0.493877551020408,0.693061224489796,0.879456360305991,0.866369710467706,0.47214435753057,0.888888888888889,0.9,0.909090909090909,0.916666666666667,0.916666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985714285714286,0.976470588235294,0.962616822429907,0.953488372093023,0.95,0.92896174863388,0.917391304347826,0.982857142857143,0.993333333333333,0.983606557377049,1,0.987341772151899,1,1,1,1,1,1,0.9375,0.923076923076923,0.916666666666667,0.9,0.875,0.833333333333333,0.666666666666667,1,1,0.666666666666667,0.5,0.5,0.5
